Probeset	GeneSymbole	Signal
234533_at	BCL2L14	120.6485609
234534_at	NA	77.10775298
234535_at	NA	69.27875288
234536_at	SARDH	61.61917687
234537_at	NA	13.33401521
234538_at	NA	26.68320349
234539_at	ADARB1	30.26392055
234540_at	GCNT7	11.3701818
234541_s_at	ARHGEF12	90.75112974
234542_at	ARHGEF12	6.796224928
234543_at	NA	3.718518002
234544_at	ARHGEF12	49.42013539
234545_at	OR14J1	72.83341105
234546_at	NA	110.0765194
234547_at	NA	66.13037914
234548_at	NA	40.91304251
234549_at	NA	129.4449306
234550_at	NA	46.81531718
234551_at	OTOP2	23.01498804
234552_at	EPPK1	15.35902026
234553_at	NA	80.11303557
234554_at	KCNK16	65.3326338
234555_at	EPPK1	13.30211403
234556_at	NA	75.52972656
234557_at	LOC440292	117.6141586
234558_at	NA	10.31100821
234559_at	NA	32.12833224
234560_at	NA	320.4474933
234561_at	SLC2A13	47.72703865
234562_x_at	NA	78.6321156
234563_at	NA	124.1515678
234564_at	NA	14.27227361
234565_x_at	NA	150.2858754
234566_at	NA	53.43301671
234567_at	NA	23.51119587
234568_at	SCAMP5	20.04362484
234569_at	NA	5.169651162
234570_at	ZNF71	34.5966578
234571_at	NA	17.45307409
234572_at	NA	46.61024691
234573_at	NA	72.88586156
234574_at	NA	96.98396383
234575_at	ZNF71	28.89311484
234576_at	ANPEP	5.300482014
234577_at	NA	43.11966254
234578_at	NA	37.47391962
234579_at	NA	2.907413403
234580_at	TMEM106A	24.93880448
234581_at	NA	68.20672463
234582_at	NA	29.81980784
234583_at	CHL1	3.445460007
234584_s_at	ATE1	119.2612572
234585_at	NA	66.33127054
234586_at	SARDH	89.4425017
234587_at	NA	4.117482607
234588_at	NA	191.1176898
234589_at	TMEM106A	82.55496392
234590_x_at	NA	7.018011579
234591_at	NA	63.22726163
234592_at	NA	7.66620424
234593_at	NA	7.322291249
234594_at	NCRNA00203	119.7117058
234595_at	NA	1.866750128
234596_at	NA	72.77498758
234597_at	NA	1.100508422
234598_at	DKFZp564H213	15.82998517
234599_at	NA	9.505388271
234600_at	NA	5.91799886
234601_x_at	NA	2.076325784
234602_x_at	NA	7.609744613
234603_at	NA	74.26900337
234604_at	NA	260.035003
234605_at	CDC14B	26.9677598
234606_at	NA	24.35998599
234607_at	ARRDC1	27.22436733
234608_at	LAMA3	127.2736142
234609_at	NA	90.99914869
234610_at	HSPA12B	59.97777203
234611_at	LOC100287902	74.05044789
234612_at	NA	19.43495331
234613_at	NA	19.46924454
234614_at	NA	66.23983454
234615_at	NA	43.02530045
234616_at	NA	7.775425308
234617_at	OR52D1	54.60694696
234618_at	NA	7.961319073
234619_at	NA	85.15047665
234620_at	LOC402643	30.79016654
234621_at	NA	33.5984194
234622_at	NA	3.581474688
234623_x_at	NA	1.897738885
234624_at	NA	54.98748298
234625_at	NA	2.605609167
234626_at	OR51I1	46.54754076
234627_at	FLJ21408	14.93907217
234628_at	NA	52.75194788
234629_at	NA	7.643316205
234630_at	NA	12.49985212
234631_at	KRTAP4-8	57.84469581
234632_x_at	NA	27.61072615
234633_at	KRTAP4-11	6.619137053
234634_at	NA	44.08693385
234635_at	KRTAP4-1	6.533143929
234636_at	NA	94.14161363
234637_at	KRTAP4-5	114.3232926
234638_at	NA	75.71065847
234639_x_at	KRTAP9-8	4.797162892
234640_x_at	NA	27.08413356
234641_at	NA	17.50722873
234642_at	NA	16.77588544
234643_x_at	NA	119.3918372
234644_x_at	TNFRSF10C	77.75455173
234645_at	NA	581.0289616
234646_at	NA	28.10794582
234647_at	KCNIP3	25.91935248
234648_s_at	NXF5	10.09721277
234649_at	NA	218.4842695
234650_at	NA	119.7161388
234651_at	NA	28.8055116
234652_at	NA	7.128012059
234653_at	NA	129.9177007
234654_at	NA	129.9435208
234655_at	LOC100290132	1.523305861
234656_x_at	NA	4.185015496
234657_at	NA	188.2893274
234658_at	NA	14.57476406
234659_at	NA	27.98187082
234660_s_at	DIS3	425.0344095
234661_at	CCDC57	126.796068
234662_at	RAD21L1	51.61800586
234663_at	NA	18.44349829
234664_at	LOC731275	14.13933862
234665_x_at	HHLA3	289.9919095
234666_at	NA	9.780458296
234667_at	NA	51.96674569
234668_at	NA	62.29454239
234669_x_at	C11orf30	61.21292388
234670_at	NA	84.87241594
234671_at	NA	92.29317018
234672_s_at	TMEM48	643.5732884
234673_at	HHLA2	5.948642208
234674_at	NA	414.2940092
234675_x_at	NA	1195.075631
234676_s_at	N6AMT1	11.83501901
234677_at	NA	45.60099075
234678_at	KRTAP4-3	8.413337852
234679_at	KRTAP9-3	48.15026041
234680_at	KRTAP17-1	12.02865021
234681_s_at	CHD6	3.677719641
234682_at	BTBD9	31.81902683
234683_at	KRTAP4-6	45.38605225
234684_s_at	KRTAP4-4	29.22952474
234685_x_at	NA	28.7126785
234686_at	NA	44.43632209
234687_x_at	LIMD1	509.7109494
234688_x_at	CNTROB	27.49771101
234689_at	C6orf138	67.05211674
234690_at	NA	75.94772743
234691_at	KRTAP2-1	6.532778383
234692_at	NA	6.222147072
234693_at	NA	10.43442035
234694_at	CNTROB	23.47825995
234695_x_at	FAM22B	30.50017872
234696_at	LOC138652	83.6941749
234697_x_at	C3orf31	432.6093386
234698_at	N6AMT1	82.50735821
234699_at	RNASE7	6.977800191
234700_s_at	RNASE7	7.937938112
234701_at	ANKRD11	24.48656033
234702_x_at	CFTR	1.355875855
234703_at	HHLA3	66.45106957
234704_at	NA	8.254248561
234705_at	NA	13.43779585
234706_x_at	CFTR	19.94068783
234707_x_at	IGLV1-44	29.98160873
234708_at	NA	9.030803829
234709_at	CAPN13	33.86988807
234710_s_at	PARP6	764.6636228
234711_s_at	BCORL1	48.70250052
234712_at	C18orf2	52.29767606
234713_x_at	NA	84.13303488
234714_x_at	ATP2B2	23.83497904
234715_at	NA	88.97605134
234716_at	ZIC1	8.676828115
234717_at	NA	11.40275281
234718_at	ANO2	8.723188114
234719_at	LAMA3	80.71205698
234720_s_at	TOB2	142.7892555
234721_s_at	CYP26B1	9.473767737
234722_x_at	OBP2B	13.86877834
234723_x_at	NA	477.0066397
234724_x_at	PCDHB18	34.54517846
234725_s_at	SEMA4B	422.6396219
234726_s_at	TMEM168	185.9478891
234727_at	DNAH7	6.20505887
234728_s_at	DHX35	102.403409
234729_at	NA	72.52182988
234730_s_at	RIPK4	26.86897119
234731_at	NA	198.6510309
234732_s_at	EFCAB6	3.47992593
234733_s_at	FANCM	307.3765395
234734_s_at	TNRC6A	360.0273083
234735_s_at	USP21	681.2149342
234736_at	NA	10.56650913
234737_at	NT5DC3	60.89853486
234738_s_at	LOC100129637	204.3073611
234739_at	NA	10.79287395
234740_at	CDC14B	18.7707765
234741_at	ATP2B2	12.07474481
234742_at	SIRPG	108.6093576
234743_at	NA	88.23042344
234744_x_at	NA	35.8268011
234745_at	NA	7.626544533
234746_at	NA	102.5454209
234747_at	C4orf41	106.5102403
234748_x_at	KIF20B	7.292676433
234749_s_at	WDR51A	76.98741724
234750_at	CACNG8	18.78705517
234751_s_at	NLGN3	15.88000704
234752_x_at	DMD	14.04903461
234753_x_at	NA	131.6494955
234754_at	SLC37A1	37.72283301
234755_x_at	NA	1.166447366
234756_at	CACNG8	15.64737739
234757_at	LOC100129884	40.89248429
234758_at	NA	23.51896913
234759_at	NA	542.8738383
234760_at	NA	81.84077182
234761_at	NA	171.9499095
234762_x_at	NLN	2309.666568
234763_at	LOC100128093	7.636560784
234764_x_at	IGLV1-44	375.3123943
234765_at	NA	13.06971235
234766_at	OR8D2	66.37189196
234767_at	FAR1	73.07977798
234768_at	NA	108.9791684
234769_at	DKFZp547J222	31.69737168
234770_at	NA	64.42439636
234771_at	DKFZp547J222	15.52345221
234772_s_at	NA	9.279248766
234773_x_at	NA	13.29515619
234774_at	R3HDML	106.3418717
234775_at	OR51B5	116.7559925
234776_at	DMBX1	2.213682061
234777_at	OR51M1	26.5314565
234778_at	NA	68.98385425
234779_at	NA	3.854760667
234780_at	BCAS1	35.5729273
234781_at	NA	180.2204872
234782_at	KLHL31	21.70786992
234783_at	NA	81.08127272
234784_at	NA	30.14667052
234785_at	NA	110.0833607
234786_at	NA	63.71545852
234787_at	DKFZp564H213	57.29302638
234788_x_at	NA	1185.836542
234789_at	NA	45.60216432
234790_at	NA	47.45781477
234791_at	GSX1	6.015666624
234792_x_at	NA	17.89714649
234793_at	NA	9.586252464
234794_at	NA	57.46424944
234795_at	NA	37.12915039
234796_at	CABP7	5.28500104
234797_at	NA	21.35415195
234798_x_at	LOC100287547	4.092518448
234799_at	ADARB1	73.66723858
234800_at	NA	4.635437861
234801_s_at	ACSS1	93.96190772
234802_at	NA	19.13630106
234803_at	CSTL1	4.309916901
234804_at	PROX2	12.31087612
234805_at	NA	16.87831855
234806_at	ORF1	3.842668387
234807_x_at	NA	676.8590258
234808_x_at	NA	54.76760763
234809_at	ZC4H2	8.2208648
234810_at	ZFP1	16.96838216
234811_at	CENPN	32.48103671
234812_at	NA	3.586934231
234813_at	TMEM108	28.54130564
234814_at	NA	87.97638087
234815_at	NA	2.697973815
234816_at	C14orf48	9.273224251
234817_at	NA	6.336097033
234818_at	TMEM108	34.3280522
234819_at	NA	38.06271188
234820_at	MAS1L	3.514759128
234821_at	NA	37.70772583
234822_at	NA	6.030409709
234823_at	NA	52.02255171
234824_at	NA	46.38355892
234825_at	NA	6.624865859
234826_at	NA	20.00398465
234827_at	NA	57.54600326
234828_at	NA	16.93775116
234829_at	C20orf57	72.04495446
234830_at	FLJ20518	3.592562857
234831_at	NA	8.725845572
234832_at	ANTXR1	72.80952374
234833_at	NA	11.71355126
234834_at	NA	12.31017603
234835_at	NA	17.89601877
234836_at	NA	95.86145106
234837_at	NA	21.07312405
234838_at	NA	33.81175437
234839_at	NA	115.4996405
234840_s_at	OR5V1	8.587833961
234841_x_at	OBP2A	14.4580513
234842_at	NA	20.7340911
234843_s_at	KREMEN1	106.2856155
234844_at	ZNF407	9.212012176
234845_at	DKFZp761P0212	9.407897873
234846_at	DKFZp761P0212	18.48350049
234847_at	DKFZp434G179	5.093407148
234848_at	NA	35.5209079
234849_at	TRA@	36.50936203
234850_at	MOGAT3	29.76319173
234851_at	IGL@	72.92694401
234852_at	NA	58.61848968
234853_s_at	EFCAB6	48.71659708
234854_at	MDN1	3.5880086
234855_at	ORF1	46.94732899
234856_at	NA	22.7839518
234857_at	NA	19.61952526
234858_at	NA	15.29045246
234859_at	PLXNA4	12.55875272
234860_at	NA	41.47829409
234861_at	LOC93463	11.82128434
234862_at	NA	55.17712222
234863_x_at	FBXO5	122.7819019
234864_s_at	TRPM6	7.375093479
234865_at	NA	9.569362547
234866_s_at	NCRNA00171	50.70334898
234867_at	NA	16.79625738
234868_s_at	GFRA4	22.72409041
234869_at	NA	76.68654418
234870_at	TANC1	109.6433651
234871_at	GPR98	18.89318459
234872_at	NA	7.011982481
234873_x_at	RPL7A	17758.90491
234874_at	ATE1	78.51571763
234875_at	RPL7A	473.2438941
234876_at	COX6A1	9.612797809
234877_x_at	NA	229.2910844
234878_at	ZC3H12B	142.8650442
234879_at	NA	87.08957057
234880_x_at	KRTAP1-3	9.699189827
234881_at	NA	28.64408811
234882_at	NA	196.0162313
234883_x_at	TRBV7-3	21.04635211
234884_x_at	IGL@	174.4311772
234885_at	NA	51.07798797
234886_at	TRBV24-1	20.19179337
234887_at	NA	68.66443577
234888_at	CACHD1	18.95716848
234889_at	NA	39.38861103
234890_at	NA	13.79549081
234891_at	DKFZP547L112	13.55083609
234892_at	NA	61.83935782
234893_s_at	DNAH6	12.81913333
234894_at	ITIH5L	8.174985107
234895_at	CTLA4	28.32591045
234896_at	NA	93.51882054
234897_s_at	NA	64.72189521
234898_at	NA	21.97216722
234899_at	H2BFM	36.8264883
234900_at	NA	99.19568164
234901_at	NA	12.74865535
234902_s_at	ZNF416	136.5104778
234903_at	OR2B3	9.457498768
234904_x_at	ELAVL4	12.40134553
234905_at	DKFZP434H168	24.90241991
234906_at	NA	94.72659936
234907_x_at	NA	28.76281883
234908_s_at	DSCAML1	13.28781247
234909_at	NA	11.42225292
234910_at	RASAL2	71.78702335
234911_at	NA	21.12548219
234912_at	DKFZP547L112	49.44823879
234913_at	NA	15.45942034
234914_at	ZNF7	19.99375235
234915_s_at	DENR	473.7251753
234916_at	NA	45.21840738
234917_at	MARVELD1	29.70067355
234918_at	GLTSCR2	84.58155523
234919_s_at	SNTG1	81.20155971
234920_at	ZNF7	59.6284737
234921_at	ZNF470	34.66912226
234922_s_at	NHSL1	22.49657626
234923_at	RALGAPA1	658.3081941
234924_s_at	ZNF687	143.2071888
234925_at	LOC732275	11.62844261
234926_s_at	C20orf43	2020.314934
234927_s_at	MAGIX	14.6171079
234928_x_at	RUNX3	40.07967832
234929_s_at	SPATA7	363.2054281
234930_at	C1orf91	7.295612392
234931_at	NA	33.73071875
234932_s_at	CDCP1	107.6800267
234933_at	CC2D2A	3.539754706
234934_at	NA	33.841176
234935_at	NDOR1	6.840866396
234936_s_at	CC2D2A	335.3987845
234937_x_at	ZFP28	264.6343336
234938_at	BACH1	51.2007639
234939_s_at	PHF12	3.914890533
234940_s_at	VEPH1	10.64440867
234941_s_at	GPHN	389.2919067
234942_s_at	NA	1115.35652
234943_at	NA	70.84159457
234944_s_at	FAM54A	77.51097104
234945_at	FAM54A	1.598994329
234946_at	ENTPD6	120.8927674
234947_s_at	C10orf84	1109.97781
234948_at	SLC27A5	93.51731531
234949_at	NA	434.1420913
234950_s_at	RFWD2	806.9235306
234951_s_at	COL12A1	148.2356652
234952_s_at	PHRF1	330.5548499
234953_x_at	ZNF19	142.1976486
234954_at	NA	1062.334484
234955_at	AZGP1P1	13.36236614
234956_at	LOC93444	25.79219379
234957_at	NA	2.806588688
234958_at	NA	214.0842853
234959_at	NA	115.4614356
234960_at	NA	9.510665652
234961_at	NA	50.26502742
234962_at	NA	113.684874
234963_s_at	FA2H	78.01845817
234964_at	TRD@	101.3753802
234965_at	NA	44.04704452
234966_at	KLK15	12.87368781
234967_at	IL6ST	3.024066211
234968_at	DENND4C	14.44778864
234969_s_at	EPC1	3566.036188
234970_at	TC2N	312.7449026
234971_x_at	PLCD3	342.8892492
234972_at	ARL16	452.1123568
234973_at	SLC38A5	97.12306445
234974_at	GALM	461.9365497
234975_at	GSPT1	981.1559975
234976_x_at	SLC4A5	80.21889117
234977_at	ZADH2	459.9797057
234978_at	SLC36A4	188.4422451
234979_at	BCDIN3D	172.5724281
234980_at	TMEM56	535.2377079
234981_x_at	CMBL	5029.952941
234982_at	UBR3	9757.270587
234983_at	NA	704.2598503
234984_at	NEDD1	3813.265882
234985_at	LDLRAD3	464.3906704
234986_at	NA	764.7779341
234987_at	NA	1620.655751
234988_at	VCPIP1	242.0009827
234989_at	NEAT1	18306.64797
234990_at	CBX5	127.8932442
234991_at	ZXDC	934.8782608
234992_x_at	ECT2	8.072228391
234993_at	ABHD13	153.9454348
234994_at	TMEM200A	147.5630215
234995_at	CCDC52	178.4696775
234996_at	CALCRL	184.8658654
234997_x_at	NA	632.0278508
234998_at	NA	723.4364139
234999_at	C19orf47	104.2847441
235000_at	NA	281.921425
235001_at	DNAJC21	54.59139495
235002_at	NUDT16	7.740361516
235003_at	UHMK1	202.4930096
235004_at	RBM24	9543.674731
235005_at	DIS3L	2181.208289
235006_at	CDKN2AIPNL	545.7155014
235007_at	BBS7	365.644191
235008_at	NA	285.2772316
235009_at	BOD1L	113.5892146
235010_at	LOC729013	728.4967927
235011_at	MAP3K2	94.45444526
235012_at	LRCH1	248.2613375
235013_at	SLC31A1	163.1451279
235014_at	LOC147727	515.8674127
235015_at	NA	202.467622
235016_at	REEP3	90.09131382
235017_s_at	NA	145.6387182
235018_at	NA	4.434246979
235019_at	CPM	269.5935277
235020_at	TAF4B	536.0183029
235021_at	KIAA2026	134.2993559
235022_at	C18orf19	997.4894715
235023_at	VPS13C	1187.130336
235024_at	PHF17	301.2833492
235025_at	WDR89	174.8607937
235026_at	C12orf66	374.2683802
235027_at	NA	250.7964696
235028_at	NA	4294.523722
235029_at	GINS4	46.59705943
235030_at	FAM55C	766.6408896
235031_at	NA	213.1550462
235032_at	DNAJC21	2692.333762
235033_at	NPEPL1	361.0156643
235034_at	VTI1A	67.51675946
235035_at	SLC35E1	1195.116245
235036_at	LIX1L	533.5380283
235037_at	TMEM41A	506.084871
235038_at	KRR1	199.0437872
235039_x_at	LIN9	154.4846957
235040_at	RUNDC1	233.2996117
235041_at	GOSR2	257.944302
235042_at	XIRP1	8719.542675
235043_at	FAM122A	257.1255559
235044_at	CYYR1	658.608707
235045_at	NA	590.454161
235046_at	NA	1572.204678
235047_x_at	NACC1	192.3878455
235048_at	FAM169A	122.5035808
235049_at	ADCY1	88.88132443
235050_at	SLC2A12	113.1951876
235051_at	CCDC50	560.7780313
235052_at	ZNF792	88.43626586
235053_at	NA	218.2667778
235054_at	NUDT16	623.0214931
235055_x_at	MUC4	161.8511031
235056_at	ETV6	156.095433
235057_at	ITCH	10.4571836
235058_at	NA	218.6836158
235059_at	RAB12	71.65553696
235060_at	LOC100190986	1232.168197
235061_at	PPM1K	1913.910421
235062_at	PIH1D2	75.28034025
235063_at	C20orf196	121.0501164
235064_s_at	C20orf196	217.7694725
235065_at	NA	399.9982295
235066_at	MAP4	10.13379815
235067_at	MKLN1	2136.103475
235068_at	ZDHHC21	229.4237458
235069_at	TATDN3	402.9033322
235070_at	A2BP1	1681.309826
235071_at	WDR92	1168.435934
235072_s_at	NA	7475.853461
235073_at	SCAMP4	16.86041984
235074_at	SPRED1	366.131379
235075_at	DSG3	4.788137462
235076_at	CALCOCO2	872.2730495
235077_at	MEG3	121.8716915
235078_at	NA	756.1764643
235079_at	NA	1121.325348
235080_at	NLRC3	100.5512414
235081_x_at	TRIM65	241.0733759
235082_at	PCNX	407.9729435
235083_at	LOC151009	51.54018505
235084_x_at	NA	998.4777202
235085_at	PRAGMIN	1467.383487
235086_at	THBS1	9.207664664
235087_at	UNKL	50.15131296
235088_at	C4orf46	295.8975098
235089_at	FBXL20	150.8867967
235090_at	ZNF710	27.7137097
235091_at	PDE12	59.85224134
235092_at	NA	29.93795401
235093_at	PEX13	1186.187408
235094_at	NA	831.5505045
235095_at	CCDC64B	208.271649
235096_at	LEO1	636.6554613
235097_at	C4orf23	22.44034827
235098_at	PEX26	22.15434673
235099_at	CMTM8	191.669616
235100_at	NA	23.61147903
235101_at	FNBP4	84.81558883
235102_x_at	NA	13.27376294
235103_at	MAN2A1	384.8924019
235104_at	ERAP2	291.7180403
235105_at	NA	7.965398942
235106_at	MAML2	118.8477885
235107_at	NA	502.3997736
235108_at	NA	71.39345391
235109_at	NA	349.3538716
235110_at	PLA2G16	550.2422409
235111_at	LSAMP	60.06495754
235112_at	NA	374.3662794
235113_at	PPIL5	372.2025187
235114_x_at	HOOK3	64.18573289
235115_at	PDE8B	32.72290999
235116_at	TRAF1	135.3798525
235117_at	CHAC2	304.2171397
235118_at	NA	106.7167616
235119_at	TAF3	427.963702
235120_at	SEC22C	88.71316677
235121_at	ZNF542	273.0784495
235122_at	HIVEP3	402.8689047
235123_at	NA	754.3786527
235124_at	LOC645212	843.5318129
235125_x_at	FAM73A	1746.578813
235126_at	LQK1	193.8320476
235127_at	PMP2	30.52560373
235128_at	SYNPO	9733.291894
235129_at	PPP1R1A	3144.23049
235130_at	PANK2	75.74094439
235131_at	RHOJ	257.0510514
235132_at	LOC254128	499.2936778
235133_at	NA	67.44981093
235134_at	NA	530.906537
235135_at	TAF10	143.0395862
235136_at	ORMDL3	8.479603855
235137_at	LOC400960	23.15308079
235138_at	NA	2534.059983
235139_at	GNGT2	33.20582464
235140_at	SHROOM1	74.58369983
235141_at	MARVELD2	181.4401688
235142_at	ZBTB8A	1577.361313
235143_at	SLC10A7	187.2268627
235144_at	NA	11.96481559
235145_at	ZBTB7B	293.6368505
235146_at	TMCC3	664.6305141
235147_at	NA	4.851153529
235148_at	KRTCAP3	155.2096377
235149_at	PGM2L1	123.7315654
235150_at	NA	17.5048701
235151_at	LOC283357	885.1762763
235152_at	NA	407.3098041
235153_at	RNF183	49.22523444
235154_at	TAF3	242.629647
235155_at	BDH2	197.6390963
235156_at	NA	121.6398198
235157_at	NA	390.5253155
235158_at	TMEM209	873.2935643
235159_at	NA	258.1707032
235160_at	ATF7	322.3389624
235161_at	NA	21.66880822
235162_at	MDM4	264.5588395
235163_at	MOBKL2A	40.55574643
235164_at	ZNF25	983.346698
235165_at	PARD6B	604.2600161
235166_at	ZNF148	247.9076864
235167_at	LOC100190986	346.9748136
235168_at	PIGM	186.3340333
235169_at	FBXO27	29.15214837
235170_at	ZNF92	470.8007371
235171_at	NA	12.41354198
235172_at	NA	8.583858734
235173_at	hCG_1806964	5795.795405
235174_s_at	LOC100128822	1225.627696
235175_at	GBP4	330.2552946
235176_at	ZFP82	666.5137618
235177_at	FAM119A	373.8207322
235178_x_at	ESCO2	3.9617015
235179_at	ZNF641	133.2645743
235180_at	STYX	40.75331794
235181_at	C2orf60	241.8258715
235182_at	ISM1	222.0700887
235183_at	NA	7338.341156
235184_at	AEBP2	105.7444369
235185_s_at	LOC388692	24.54055897
235186_at	LOC388692	128.4651593
235187_s_at	C14orf135	10.00075361
235188_at	C14orf135	48.23435037
235189_at	NARG2	215.6350925
235190_at	NA	1495.548355
235191_at	LOC148189	253.0008721
235192_at	TP53RK	140.8579122
235193_at	NA	300.858701
235194_at	TPCN2	268.5638618
235195_at	FBXW2	693.3270934
235196_at	CDC73	819.869952
235197_s_at	OSTM1	129.8653792
235198_at	OSTM1	378.1752358
235199_at	RNF125	543.3061826
235200_at	ZNF561	462.8422522
235201_at	NA	699.6536616
235202_x_at	IKBIP	27.5817211
235203_at	NA	277.3010474
235204_at	NA	106.1810288
235205_at	LOC346887	139.9756175
235206_at	NA	425.9251185
235207_at	NA	437.7021183
235208_at	CCDC112	277.2709491
235209_at	C8orf84	241.1190514
235210_s_at	C8orf84	425.5706431
235211_at	NA	236.1060323
235212_at	C14orf102	116.084843
235213_at	ITPKB	271.3863244
235214_at	C1orf190	48.41660986
235215_at	ERCC4	569.2002846
235216_at	ESCO1	102.0816846
235217_at	LOC100216546	156.4200875
235218_x_at	THAP6	194.4181398
235219_at	C5orf55	195.8124336
235220_at	NA	347.9224846
235221_at	CBLN3	322.5816899
235222_x_at	XIAP	2592.053299
235223_at	C6orf153	218.8641826
235224_s_at	NA	278.5840681
235225_at	SCN2B	716.9907928
235226_at	CDK19	206.3786453
235227_at	NA	486.7689285
235228_at	CCDC85A	486.4773667
235229_at	NA	143.3973158
235230_at	NA	95.51339143
235231_at	ZNF789	336.198967
235232_at	GMEB1	212.6886275
235233_s_at	GMEB1	410.202072
235234_at	PATL1	151.1351337
235235_s_at	PATL1	131.8254137
235236_at	FAM196B	123.1074792
235237_at	VMA21	112.658395
235238_at	SHC4	126.2829098
235239_at	QSOX2	23.79030733
235240_at	ATXN3	524.6040193
235241_at	SLC38A9	424.2569366
235242_at	NA	1885.469574
235243_at	CLIP3	92.1971044
235244_at	CCDC58	561.7968069
235245_at	TMEM92	93.72039963
235246_at	NA	99.33662961
235247_at	NA	19.9561438
235248_at	BTBD9	299.2906907
235249_at	RDH13	32.3326917
235250_at	FLCN	38.53959024
235251_at	NA	58.8010811
235252_at	KSR1	1121.858656
235253_at	RAD1	292.1825773
235254_at	MAP3K2	6.327903978
235255_at	ATP6V0A2	140.9241902
235256_s_at	GALM	605.3817282
235257_at	ODF3B	39.71339477
235258_at	DCP2	306.5259128
235259_at	PACRGL	98.77773837
235260_s_at	PACRGL	337.7645668
235261_at	UNC45B	8293.551333
235262_at	NA	69.34791983
235263_at	NA	116.9719621
235264_at	HCFC2	861.258374
235265_at	UBR3	49.82237777
235266_at	ATAD2	45.98498819
235267_at	NA	43.48556511
235268_at	NA	112.6578843
235269_at	FAM83F	102.1180279
235270_at	ZNF397	17.86426661
235271_s_at	ZNF397	85.37616752
235272_at	SBSN	91.48339011
235273_at	DYX1C1	121.251254
235274_at	NA	323.5736243
235275_at	BMP8B	190.4169813
235276_at	EPSTI1	326.4270985
235277_at	AMOTL1	36.3417369
235278_at	MACROD2	362.2227083
235279_at	NA	584.837315
235280_at	NA	114.5035619
235281_x_at	AHNAK	61.44022427
235282_at	NA	521.6823398
235283_at	INTS6	188.7683798
235284_s_at	NA	6.721809614
235285_at	NA	72.10064764
235286_at	NA	156.9459468
235287_at	CDK6	2.303238542
